               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.097804,            0.032728,            0.025704,                 0.5,             0.19845,             0.32567,            0.050589,            0.086164,            0.022173,            0.018214,             0.00092,             0.00092,             0.09172
                   1,            0.070694,            0.033897,            0.019303,             0.85322,                 0.5,              0.4495,             0.14193,            0.068742,            0.018625,            0.012693,           0.0018496,           0.0018496,             0.08335
